,index,source,destination,distance
2901,,Opp Yayasan Bandaraya Johor Bahru,"The Mall, Mid Valley Southkey",3.5541774584231507
2902,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Pasir Pelangi,4.103332137060135
2903,,Opp Yayasan Bandaraya Johor Bahru,Petronas Kiosk @ Taman Bayu Puteri,4.703200704666073
2904,,Opp Yayasan Bandaraya Johor Bahru,Opp Petronas Kiosk @ Taman Bayu Puteri,4.682374546699352
2905,,Opp Yayasan Bandaraya Johor Bahru,PPR Sri Stulang,4.61290920066796
2906,,Opp Yayasan Bandaraya Johor Bahru,BHPetrol Kiosk @ Permas Jaya,7.1629501520832415
2907,,Opp Yayasan Bandaraya Johor Bahru,AEON Permas Jaya,7.938216869388701
2908,,Opp Yayasan Bandaraya Johor Bahru,Dewan Serbaguna Permas Jaya,8.457905491301691
2909,,Opp Yayasan Bandaraya Johor Bahru,Mon Glori Apartment,8.296116806863418
2910,,Opp Yayasan Bandaraya Johor Bahru,Opp Best Ku Motor,8.920739148781298
2911,,Opp Yayasan Bandaraya Johor Bahru,Opp Kia Motors,8.828394862571676
2912,,Opp Yayasan Bandaraya Johor Bahru,bef Jalan Masai Baru,8.311596757923
2913,,Opp Yayasan Bandaraya Johor Bahru,Lotus Plentong (Tesco Extra),8.371680567668623
2914,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Masai Baru,8.272641071934146
2915,,Opp Yayasan Bandaraya Johor Bahru,Giant Plentong,8.861018635609188
2916,,Opp Yayasan Bandaraya Johor Bahru,Hse No. 1 Jalan Seroja 22,8.921402579850124
2917,,Opp Yayasan Bandaraya Johor Bahru,Opp Jalan Keembong 43,8.309503094335817
2918,,Opp Yayasan Bandaraya Johor Bahru,Jalan Seroja 54,8.128721559798041
2919,,Opp Yayasan Bandaraya Johor Bahru,Jalan Bakawali 86,8.168870133284866
2920,,Opp Yayasan Bandaraya Johor Bahru,Opp Pasar Awam Johor Jaya,8.697080207997068
2921,,Opp Yayasan Bandaraya Johor Bahru,AEON Tebrau City,9.150864682921481
2922,,Opp Yayasan Bandaraya Johor Bahru,Hospital Sultan Ismail,8.609550640105287
2923,,Opp Yayasan Bandaraya Johor Bahru,Hospital Sultan Ismail 2,8.180384765877996
2924,,Opp Yayasan Bandaraya Johor Bahru,Opp Suntoyo Enterprise,8.254918590155496
2925,,Opp Yayasan Bandaraya Johor Bahru,Kia Motors,8.86041691810689
2926,,Opp Yayasan Bandaraya Johor Bahru,Best Ku Motor,8.948468151806368
2927,,Opp Yayasan Bandaraya Johor Bahru,House No. 63 Jalan Permas 1/1,8.387710670763095
2928,,Opp Yayasan Bandaraya Johor Bahru,Jalan Permas 5/6,7.904809031387513
2929,,Opp Yayasan Bandaraya Johor Bahru,Sekolah Kebangsaan Taman Permas Jaya 3,8.109876898883092
2930,,Opp Yayasan Bandaraya Johor Bahru,Pan Vista,8.296212957521591
2931,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Permas 8/14,8.697550953861008
2932,,Opp Yayasan Bandaraya Johor Bahru,Opp BHPetrol Kiosk @ Permas Jaya,7.178084962219276
2933,,Opp Yayasan Bandaraya Johor Bahru,bef Shell Kiosk @ Permas Jaya,6.250532910069983
2934,,Opp Yayasan Bandaraya Johor Bahru,Taman Universiti Terminal,14.694218547186372
2935,,Opp Yayasan Bandaraya Johor Bahru,opp Sekolah Kebangsaan Taman Universiti 4,14.669582413880919
2936,,Opp Yayasan Bandaraya Johor Bahru,Surau As Syakirin,14.280006797958269
2937,,Opp Yayasan Bandaraya Johor Bahru,Opp SMK Taman Mutiara Rini,13.446234309877926
2938,,Opp Yayasan Bandaraya Johor Bahru,Opp Jalan Utama 34,12.992018081111386
2939,,Opp Yayasan Bandaraya Johor Bahru,KFC (Road side),11535.86748365701
2940,,Opp Yayasan Bandaraya Johor Bahru,Tesco Lotus (Road side),11535.86748365701
2941,,Opp Yayasan Bandaraya Johor Bahru,Opp Hutan Bandar MBIP,13.102878682659897
2942,,Opp Yayasan Bandaraya Johor Bahru,Shop No. 81 Jalan Seri Orkid 17,12.244315035373187
2943,,Opp Yayasan Bandaraya Johor Bahru,Opp Bahagian Teknologi Pendidikan Negeri Johor,11.720330608309244
2944,,Opp Yayasan Bandaraya Johor Bahru,Union Inn,10.817464789118187
2945,,Opp Yayasan Bandaraya Johor Bahru,Shophouses @ Jalan Nakhoda 2,10.692548280713847
2946,,Opp Yayasan Bandaraya Johor Bahru,bef Terminal TUTA,10.586268790700805
2947,,Opp Yayasan Bandaraya Johor Bahru,Polilkinik Yap,10.446365459611057
2948,,Opp Yayasan Bandaraya Johor Bahru,bef Jalan Tun Teja,10.363792723127515
2949,,Opp Yayasan Bandaraya Johor Bahru,Shophouses @ Jalan Perwira 9,10.5371574229391
2950,,Opp Yayasan Bandaraya Johor Bahru,Sin Kok Soon Motor (JB) Sdn Bhd,10.606016686083489
2951,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Patin,10.955429868388403
2952,,Opp Yayasan Bandaraya Johor Bahru,SJK(C) Pu Sze,11.164763363193005
2953,,Opp Yayasan Bandaraya Johor Bahru,aft Shell Kiosk - Skudai,11.629227846412851
2954,,Opp Yayasan Bandaraya Johor Bahru,Shell Kiosk @ Taman Sri Putri,12.242000109900047
2955,,Opp Yayasan Bandaraya Johor Bahru,Masjid Abidin,12.732638726071631
2956,,Opp Yayasan Bandaraya Johor Bahru,Shophouses along Jalan Tembaga Kuning 4,12.669266801392498
2957,,Opp Yayasan Bandaraya Johor Bahru,Shophouses @ Jalan Suasa 1,13.040818634427938
2958,,Opp Yayasan Bandaraya Johor Bahru,bef Jalan Hamoni 14,13.483258405429462
2959,,Opp Yayasan Bandaraya Johor Bahru,Opp Apartment Pasti Asli,13.570425733996212
2960,,Opp Yayasan Bandaraya Johor Bahru,Opp Surau As Syakirin,14.258594459435828
2961,,Opp Yayasan Bandaraya Johor Bahru,Sekolah Kebangsaan Taman Universiti 4,14.67727449615066
2962,,Opp Yayasan Bandaraya Johor Bahru,Jalan Kebudayaan 27 / 24 Intersection,14.62230017985743
2963,,Opp Yayasan Bandaraya Johor Bahru,Aeon Taman Universiti,14.772833405933634
2964,,Opp Yayasan Bandaraya Johor Bahru,UTM Fakulti Alam Bina,15.24456732952561
2965,,Opp Yayasan Bandaraya Johor Bahru,Opp Block D10,15.272520093866877
2966,,Opp Yayasan Bandaraya Johor Bahru,Opp C.I.C.T.,15.02344042255882
2967,,Opp Yayasan Bandaraya Johor Bahru,Block P07 - Fakulti Kejuruteraan Elektrik,14.65262411614343
2968,,Opp Yayasan Bandaraya Johor Bahru,aft Block P19A - Fakulti Kejuruteraan Elektrik,14.63772176565231
2969,,Opp Yayasan Bandaraya Johor Bahru,UTM Equine Park,14.38994819581481
2970,,Opp Yayasan Bandaraya Johor Bahru,UTM Rumah Alumni,14.108167072700056
2971,,Opp Yayasan Bandaraya Johor Bahru,Opp Shell Kiosk @ Taman Sri Putri,12.17678984171522
2972,,Opp Yayasan Bandaraya Johor Bahru,Skudai Parade,11.826844389492747
2973,,Opp Yayasan Bandaraya Johor Bahru,Opp SJK (C) Kuo Kuang,9.974488383177974
2974,,Opp Yayasan Bandaraya Johor Bahru,bef Jalan Kempas Lama,11535.86748365701
2975,,Opp Yayasan Bandaraya Johor Bahru,bef Paradigm Mall,8.417034777472924
2976,,Opp Yayasan Bandaraya Johor Bahru,Paradigm Mall,7.880948376482208
2977,,Opp Yayasan Bandaraya Johor Bahru,Opp Saksama Otomobil,7.5717407555693175
2978,,Opp Yayasan Bandaraya Johor Bahru,Opp Petron Kiosk @ Taman Tampoi Indah,7.201051866211785
2979,,Opp Yayasan Bandaraya Johor Bahru,Kompleks Pekan Rabu Johor Bahru,6.1991996129756695
2980,,Opp Yayasan Bandaraya Johor Bahru,Giant Tampoi,5.8295325279538694
2981,,Opp Yayasan Bandaraya Johor Bahru,aft Lorong Betik,5.457114294339483
2982,,Opp Yayasan Bandaraya Johor Bahru,Batu 5 Johor Street Market,5.237039487687702
2983,,Opp Yayasan Bandaraya Johor Bahru,Plaza Angsana,4.958150825365431
2984,,Opp Yayasan Bandaraya Johor Bahru,Klinik Utama @ Jalan Padi 1,4.160717845537894
2985,,Opp Yayasan Bandaraya Johor Bahru,Opp Amitabha Centre,2.781403028310171
2986,,Opp Yayasan Bandaraya Johor Bahru,Opp Shell Kiosk @ Jalan Tun Abdul Razak,2.4521933197067063
2987,,Opp Yayasan Bandaraya Johor Bahru,aft Shell Kiosk @ Jalan Tun Abdul Razak,2.4503355984907556
2988,,Opp Yayasan Bandaraya Johor Bahru,Amitabha Centre,2.7872128506548433
2989,,Opp Yayasan Bandaraya Johor Bahru,CIMB Bank,4.124862283130216
2990,,Opp Yayasan Bandaraya Johor Bahru,Klinik Kesihatan Tampoi,4.774614167004383
2991,,Opp Yayasan Bandaraya Johor Bahru,bef Shell Kiosk @ Kampung Pasir,4.7764270857594795
2992,,Opp Yayasan Bandaraya Johor Bahru,SK Kampung Pasir,5.921986571228756
2993,,Opp Yayasan Bandaraya Johor Bahru,Opp Pulai View Condo,6.272211465639241
2994,,Opp Yayasan Bandaraya Johor Bahru,bef KIP Mart,7.187477844881034
2995,,Opp Yayasan Bandaraya Johor Bahru,Opp Paradigm Mall,8.109905873625596
2996,,Opp Yayasan Bandaraya Johor Bahru,bef McDonald's,8.922359904377437
2997,,Opp Yayasan Bandaraya Johor Bahru,SJK (C) Kuo Kuang,10.015667653500556
2998,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Sri Skudai,12.777682209195621
2999,,Opp Yayasan Bandaraya Johor Bahru,bef UTM Main Gate,14.761890192294368
3000,,Opp Yayasan Bandaraya Johor Bahru,UTM Main Gate (Exit),14.82292183498982
3001,,Opp Yayasan Bandaraya Johor Bahru,Opp AEON Taman Universiti,14.74893250277006
3002,,Opp Yayasan Bandaraya Johor Bahru,Kulai Terminal,25.933589073634813
3003,,Opp Yayasan Bandaraya Johor Bahru,Kulai Centre Point,25.477013678855563
3004,,Opp Yayasan Bandaraya Johor Bahru,Opp SBS Enterprises (M) Sdn Bhd,24.437139371763184
3005,,Opp Yayasan Bandaraya Johor Bahru,Opp Public Bank @ Jalan Susur Kulai 2,24.03328378634373
3006,,Opp Yayasan Bandaraya Johor Bahru,Opp Pertubuhan Peladang Kawasan Kulai,23.19229915080472
3007,,Opp Yayasan Bandaraya Johor Bahru,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,22.150464198063897
3008,,Opp Yayasan Bandaraya Johor Bahru,Opp Jalan Cermai,21.449280387101123
3009,,Opp Yayasan Bandaraya Johor Bahru,Opp Stor JKR (D) Kulaijaya,20.947954439355666
3010,,Opp Yayasan Bandaraya Johor Bahru,Opp Wang Loo Motor Sdn Bhd,20.25309984247298
3011,,Opp Yayasan Bandaraya Johor Bahru,Opp Pejabat Lembaga Lebuhraya Malaysia,18.976535556236545
3012,,Opp Yayasan Bandaraya Johor Bahru,Medan Selera Senai,17.4138046699402
3013,,Opp Yayasan Bandaraya Johor Bahru,Opp Sekolah Kebangsaan Senai,17.00055060114811
3014,,Opp Yayasan Bandaraya Johor Bahru,Opp BHPetrol Kiosk @ Taman Aman,16.353785805144838
3015,,Opp Yayasan Bandaraya Johor Bahru,aft Lebuhraya Utara-Selatan,13.760274798458395
3016,,Opp Yayasan Bandaraya Johor Bahru,aft Tenaga Nasional Bhd Substation,12.722263748887272
3017,,Opp Yayasan Bandaraya Johor Bahru,bef BHPetrol Kiosk @ Taman Aman,16.34795499924262
3018,,Opp Yayasan Bandaraya Johor Bahru,bef Sekolah Kebangsaan Senai,16.946755452422043
3019,,Opp Yayasan Bandaraya Johor Bahru,Opp Medan Selera Senai,17.362745408327406
3020,,Opp Yayasan Bandaraya Johor Bahru,Masjid Jamek Pekan Senai,17.61880856151694
3021,,Opp Yayasan Bandaraya Johor Bahru,Opp Deway Motor Trading,18.2808129215168
3022,,Opp Yayasan Bandaraya Johor Bahru,Pejabat Lembaga Lebuhraya Malaysia,19.055463583721668
3023,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Kelah,20.412134016083648
3024,,Opp Yayasan Bandaraya Johor Bahru,Stor JKR (D) Kulaijaya,20.925090765359826
3025,,Opp Yayasan Bandaraya Johor Bahru,TJ Mart,21.072953383063957
3026,,Opp Yayasan Bandaraya Johor Bahru,aft Jalan Cermai 7,21.387867513119897
3027,,Opp Yayasan Bandaraya Johor Bahru,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,22.125693200271087
3028,,Opp Yayasan Bandaraya Johor Bahru,SMK Kulai Besar,23.27569202505192
3029,,Opp Yayasan Bandaraya Johor Bahru,aft Persiaran Indahpura 4,23.604132420834958
3030,,Opp Yayasan Bandaraya Johor Bahru,Persatuan Hokkien Kulai,24.118287350503422
3031,,Opp Yayasan Bandaraya Johor Bahru,SBS Enterprises (M) Sdn Bhd,24.46546198516051
3032,,Opp Yayasan Bandaraya Johor Bahru,Opp Arked Kulai,25.40190748373605
3033,,Opp Yayasan Bandaraya Johor Bahru,Econsave Senai,17.467649035004463
3034,,Opp Yayasan Bandaraya Johor Bahru,Opp Pusat Hemodialisis Rotary Kulai,17.48033591090357
3035,,Opp Yayasan Bandaraya Johor Bahru,Opp Taman Bintang,17.642741130828792
3036,,Opp Yayasan Bandaraya Johor Bahru,Kawasan Perindustrian Senai 3,18.848820567725728
3037,,Opp Yayasan Bandaraya Johor Bahru,Senai Airport Terminal,19.115161699957092
3038,,Opp Yayasan Bandaraya Johor Bahru,NSTP Senai,19.024768172265123
3039,,Opp Yayasan Bandaraya Johor Bahru,Taman Bintang,17.71783696088558
3040,,Opp Yayasan Bandaraya Johor Bahru,Taman Mewah,17.283727714595003
3041,,Opp Yayasan Bandaraya Johor Bahru,bef Econsave @ Senai,17.338907383753412
3042,,Hub PPR Sri Stulang,Larkin Terminal,4.884270079809368
3043,,Hub PPR Sri Stulang,Pejabat Daerah Tanah Johor Bahru,5.213582725406566
3044,,Hub PPR Sri Stulang,RTM Jabatan Penyiaran Negeri Johor,5.8894814755614675
3045,,Hub PPR Sri Stulang,Opp Masjid Kolam Ayer,6.346664793500775
3046,,Hub PPR Sri Stulang,Opp Jabatan Pendidikan Johor,6.435539805861361
3047,,Hub PPR Sri Stulang,Maktab Sultan Abu Bakar (English College,6.43423728219049
3048,,Hub PPR Sri Stulang,Hospital Sultanah Aminah,6.173214642216275
3049,,Hub PPR Sri Stulang,Johor Islamic Complex,6.022349778365586
3050,,Hub PPR Sri Stulang,Bangunan Sultan Ibrahim,4.83590248566263
3051,,Hub PPR Sri Stulang,Wisma Persekutuan,5.0381887384418995
3052,,Hub PPR Sri Stulang,Majlis Bandaraya Johor Bahru,5.248476762227007
3053,,Hub PPR Sri Stulang,JB Sentral Terminal,4.3145835688306775
3054,,Hub PPR Sri Stulang,Menara MSC Cyberport,4.044016291991881
3055,,Hub PPR Sri Stulang,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,4.970402909208321
3056,,Hub PPR Sri Stulang,Petronas Kiosk @ Jalan Yahya Awal,4.9304680948885595
3057,,Hub PPR Sri Stulang,Opp SJK (T) Jalan Yahya Awal,4.816548739992588
3058,,Hub PPR Sri Stulang,aft Jalan Tasek Utara,4.7414377119165785
3059,,Hub PPR Sri Stulang,Opp Yayasan Bandaraya Johor Bahru,4.432957679808638
3060,,Hub PPR Sri Stulang,bef Jalan Sultanah Aminah,0.4482316401854532
3061,,Hub PPR Sri Stulang,Shell Kiosk @ Jalan Pasir Pelangi,0.5293147457676451
3062,,Hub PPR Sri Stulang,Stulang Walk,2.5788996351582347
3063,,Hub PPR Sri Stulang,Block 18,2.7438177201761094
3064,,Hub PPR Sri Stulang,Opp De' Stulang,2.9258771629062963
3065,,Hub PPR Sri Stulang,Opp Sekolah Menengah Foon Yew,3.2636100351319817
3066,,Hub PPR Sri Stulang,R&F Mall,4.355606572080235
3067,,Hub PPR Sri Stulang,Sekolah Menengah Foon Yew,3.1910383174468167
3068,,Hub PPR Sri Stulang,De' Stulang,2.917232482025812
3069,,Hub PPR Sri Stulang,Opp Istana Pasir Pelangi,2.0398260834487307
3070,,Hub PPR Sri Stulang,"The Mall, Mid Valley Southkey",1.3560561188506652
3071,,Hub PPR Sri Stulang,aft Jalan Pasir Pelangi,0.40393054524288347
3072,,Hub PPR Sri Stulang,Petronas Kiosk @ Taman Bayu Puteri,0.3169677120177577
3073,,Hub PPR Sri Stulang,Opp Petronas Kiosk @ Taman Bayu Puteri,0.2845711267980498
3074,,Hub PPR Sri Stulang,PPR Sri Stulang,0.18282674995029927
3075,,Hub PPR Sri Stulang,BHPetrol Kiosk @ Permas Jaya,2.8105647087998196
3076,,Hub PPR Sri Stulang,AEON Permas Jaya,3.562248330298203
3077,,Hub PPR Sri Stulang,Dewan Serbaguna Permas Jaya,4.067099370450848
3078,,Hub PPR Sri Stulang,Mon Glori Apartment,3.87967870679888
3079,,Hub PPR Sri Stulang,Opp Best Ku Motor,4.66580572252083
3080,,Hub PPR Sri Stulang,Opp Kia Motors,4.740345020769902
3081,,Hub PPR Sri Stulang,bef Jalan Masai Baru,4.2268204514500995
3082,,Hub PPR Sri Stulang,Lotus Plentong (Tesco Extra),4.187594783046126
3083,,Hub PPR Sri Stulang,aft Jalan Masai Baru,4.195896112323629
3084,,Hub PPR Sri Stulang,Giant Plentong,4.8224655783885515
3085,,Hub PPR Sri Stulang,Hse No. 1 Jalan Seroja 22,4.9915943266184755
3086,,Hub PPR Sri Stulang,Opp Jalan Keembong 43,4.704487574959895
3087,,Hub PPR Sri Stulang,Jalan Seroja 54,4.865328893640554
3088,,Hub PPR Sri Stulang,Jalan Bakawali 86,4.979551623791729
3089,,Hub PPR Sri Stulang,Opp Pasar Awam Johor Jaya,5.629320840401595
3090,,Hub PPR Sri Stulang,AEON Tebrau City,6.366596124250214
3091,,Hub PPR Sri Stulang,Hospital Sultan Ismail,6.11147441247079
3092,,Hub PPR Sri Stulang,Hospital Sultan Ismail 2,5.681073635501418
3093,,Hub PPR Sri Stulang,Opp Suntoyo Enterprise,4.7237137986738835
3094,,Hub PPR Sri Stulang,Kia Motors,4.761173545421055
3095,,Hub PPR Sri Stulang,Best Ku Motor,4.693928782282514
3096,,Hub PPR Sri Stulang,House No. 63 Jalan Permas 1/1,4.050557359054657
3097,,Hub PPR Sri Stulang,Jalan Permas 5/6,3.471993752254991
3098,,Hub PPR Sri Stulang,Sekolah Kebangsaan Taman Permas Jaya 3,3.69077413739946
3099,,Hub PPR Sri Stulang,Pan Vista,3.8797884921141126
3100,,Hub PPR Sri Stulang,aft Jalan Permas 8/14,4.285830210290358
3101,,Hub PPR Sri Stulang,Opp BHPetrol Kiosk @ Permas Jaya,2.8326134691997944
3102,,Hub PPR Sri Stulang,bef Shell Kiosk @ Permas Jaya,1.9393017815676983
3103,,Hub PPR Sri Stulang,Taman Universiti Terminal,18.31937274605107
3104,,Hub PPR Sri Stulang,opp Sekolah Kebangsaan Taman Universiti 4,18.37240905200177
3105,,Hub PPR Sri Stulang,Surau As Syakirin,18.03923522994014
3106,,Hub PPR Sri Stulang,Opp SMK Taman Mutiara Rini,17.26481372775258
3107,,Hub PPR Sri Stulang,Opp Jalan Utama 34,16.855303175427608
3108,,Hub PPR Sri Stulang,KFC (Road side),11540.129565604217
3109,,Hub PPR Sri Stulang,Tesco Lotus (Road side),11540.129565604217
3110,,Hub PPR Sri Stulang,Opp Hutan Bandar MBIP,17.111280891983963
3111,,Hub PPR Sri Stulang,Shop No. 81 Jalan Seri Orkid 17,16.259261977421037
3112,,Hub PPR Sri Stulang,Opp Bahagian Teknologi Pendidikan Negeri Johor,15.594872420781153
3113,,Hub PPR Sri Stulang,Union Inn,14.686384787904421
3114,,Hub PPR Sri Stulang,Shophouses @ Jalan Nakhoda 2,14.513238462092318
3115,,Hub PPR Sri Stulang,bef Terminal TUTA,14.36129527269798
3116,,Hub PPR Sri Stulang,Polilkinik Yap,14.147943453074982
3117,,Hub PPR Sri Stulang,bef Jalan Tun Teja,14.014693821635099
3118,,Hub PPR Sri Stulang,Shophouses @ Jalan Perwira 9,14.116710913940105
3119,,Hub PPR Sri Stulang,Sin Kok Soon Motor (JB) Sdn Bhd,14.138060583175305
3120,,Hub PPR Sri Stulang,aft Jalan Patin,14.368308420391829
3121,,Hub PPR Sri Stulang,SJK(C) Pu Sze,14.55783055295259
3122,,Hub PPR Sri Stulang,aft Shell Kiosk - Skudai,14.981873243783044
3123,,Hub PPR Sri Stulang,Shell Kiosk @ Taman Sri Putri,15.516890017469265
3124,,Hub PPR Sri Stulang,Masjid Abidin,16.113086358085763
3125,,Hub PPR Sri Stulang,Shophouses along Jalan Tembaga Kuning 4,15.99173876426686
3126,,Hub PPR Sri Stulang,Shophouses @ Jalan Suasa 1,16.276053371339565
3127,,Hub PPR Sri Stulang,bef Jalan Hamoni 14,16.894312508022274
3128,,Hub PPR Sri Stulang,Opp Apartment Pasti Asli,17.066354938088146
3129,,Hub PPR Sri Stulang,Opp Surau As Syakirin,18.022348458712887
3130,,Hub PPR Sri Stulang,Sekolah Kebangsaan Taman Universiti 4,18.3777264431446
3131,,Hub PPR Sri Stulang,Jalan Kebudayaan 27 / 24 Intersection,18.2969667232886
3132,,Hub PPR Sri Stulang,Aeon Taman Universiti,18.329983002927644
3133,,Hub PPR Sri Stulang,UTM Fakulti Alam Bina,18.457727087117977
3134,,Hub PPR Sri Stulang,Opp Block D10,18.416987778583323
3135,,Hub PPR Sri Stulang,Opp C.I.C.T.,18.140970815050228
3136,,Hub PPR Sri Stulang,Block P07 - Fakulti Kejuruteraan Elektrik,17.785395644941644
3137,,Hub PPR Sri Stulang,aft Block P19A - Fakulti Kejuruteraan Elektrik,17.828142599614523
3138,,Hub PPR Sri Stulang,UTM Equine Park,17.625242456510904
3139,,Hub PPR Sri Stulang,UTM Rumah Alumni,17.36501251103277
3140,,Hub PPR Sri Stulang,Opp Shell Kiosk @ Taman Sri Putri,15.452462577483079
3141,,Hub PPR Sri Stulang,Skudai Parade,15.14986019026315
3142,,Hub PPR Sri Stulang,Opp SJK (C) Kuo Kuang,13.484179628290377
3143,,Hub PPR Sri Stulang,bef Jalan Kempas Lama,11540.129565604217
3144,,Hub PPR Sri Stulang,bef Paradigm Mall,12.042372485585803
3145,,Hub PPR Sri Stulang,Paradigm Mall,11.595275274634302
3146,,Hub PPR Sri Stulang,Opp Saksama Otomobil,11.342223354556308
3147,,Hub PPR Sri Stulang,Opp Petron Kiosk @ Taman Tampoi Indah,11.042151375915193
3148,,Hub PPR Sri Stulang,Kompleks Pekan Rabu Johor Bahru,10.21047078783905
3149,,Hub PPR Sri Stulang,Giant Tampoi,9.88004543269506
3150,,Hub PPR Sri Stulang,aft Lorong Betik,9.546772962600844
3151,,Hub PPR Sri Stulang,Batu 5 Johor Street Market,9.351845196711407
3152,,Hub PPR Sri Stulang,Plaza Angsana,9.106586986457277
3153,,Hub PPR Sri Stulang,Klinik Utama @ Jalan Padi 1,8.411591042027954
3154,,Hub PPR Sri Stulang,Opp Amitabha Centre,7.0891781787119
